"ID","Maths_points","Gender_factor","Drum_VR_W2_p","Drum_NA_W2_p","BAS_TS_Mat_W2","SDQ_emot_res_PCG_W2","SDQ_good_cond_PCG_W2","SDQ_focused_beha_PCG_W2","SDQ_positive_peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_equi","DEIS_binary_W2","Fee_paying_W2","Mixed","SDQ_emot_PCG_W2","SDQ_cond_PCG_W2","SDQ_hyper_PCG_W2","SDQ_peer_PCG_W2","Drum_VR_W2_p_std","Drum_NA_W2_p_std","BAS_TS_Mat_W2_std","PCG_Educ_W2_std","SCG_Educ_W2_std","Income_equi_std","SDQ_emot_PCG_W2_std","SDQ_cond_PCG_W2_std","SDQ_hyper_PCG_W2_std","SDQ_peer_PCG_W2_std","high_sdq_count","low_sdq_count","risk_group","maths_percentile","resilience","gender_binary","Income_equi_quint","low_income","high_income","low_educ_pcg","high_educ_pcg","low_educ_scg","high_educ_scg"
652000,8,"Male",55,40,99,10,9,7,8,6,6,6000,0,0,1,0,1,3,2,-0.451414508421461,-0.66820607188017,-0.98063089969857,1.64092722406997,1.5722426377044,-1.26167586398966,-0.887029219871459,0.021156797580425,0.296660782261584,0.729218873512679,1,1,"Moderate Risk",0.115455746367239,"Non-Resilient",1,1,1,0,0,1,0,1
653000,7,"Male",25,25,107,10,10,9,10,2,1,11000,1,0,1,0,0,1,0,-1.820243316672,-1.33412579179473,-0.536950720022564,-1.58478797884084,-2.09335141365432,-0.740682860273162,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.0470277410832233,"Not Applicable",1,2,1,0,1,0,1,0
654000,7,"Male",25,10,107,10,8,6,9,6,2,8000,1,0,1,0,2,4,1,-1.820243316672,-2.00004551170929,-0.536950720022564,1.64092722406997,-1.36023260338257,-1.05327866250306,-0.887029219871459,0.822153153975318,0.748999776076467,0.00153762545811847,2,1,"High Risk",0.0470277410832233,"Non-Resilient",1,1,1,0,0,1,1,0
663000,8,"Male",55,65,145,10,10,7,10,3,3,10000,1,0,1,0,0,3,0,-0.451414508421461,0.44166012797743,1.57053013343846,-0.778359178113134,-0.627113793110829,-0.844881461016462,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.115455746367239,"Not Applicable",1,2,1,0,1,0,1,0
670000,9,"Male",65,80,114,10,7,3,8,4,4,14000,0,0,1,0,3,7,2,0.00486176099538475,1.10757984789199,-0.148730562806059,0.0280696226145673,0.106005017160914,-0.428087058043262,-0.887029219871459,1.62314951037021,2.10601675752112,0.729218873512679,3,1,"High Risk",0.229854689564069,"Non-Resilient",1,3,1,0,0,1,0,1
671000,9,"Male",50,65,121,7,9,4,10,6,2,20000,0,0,0,3,1,6,0,-0.679552643129884,0.44166012797743,0.239489594410446,1.64092722406997,-1.36023260338257,0.197104546416538,0.766487582902221,0.021156797580425,1.65367776370623,-0.726143622596442,2,1,"High Risk",0.229854689564069,"Non-Resilient",1,4,0,1,0,1,1,0
674000,8,"Male",35,40,103,10,10,8,10,3,3,60000,1,0,1,0,0,2,0,-1.36396704725515,-0.66820607188017,-0.758790809860567,-0.778359178113134,-0.627113793110829,4.36504857614854,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.115455746367239,"Not Applicable",1,5,0,1,1,0,1,0
675000,11,"Male",60,60,124,10,7,5,10,4,2,11000,0,0,1,0,3,5,0,-0.223276373713038,0.21968688800591,0.405869661788948,0.0280696226145673,-1.36023260338257,-0.740682860273162,-0.887029219871459,1.62314951037021,1.20133876989135,-0.726143622596442,2,2,"High Risk",0.594187582562748,"Non-Resilient",1,2,1,0,0,1,1,0
676000,11,"Male",80,70,140,7,10,6,8,3,3,10000,1,0,1,3,0,4,2,0.689276165120653,0.66363336794895,1.29323002114096,-0.778359178113134,-0.627113793110829,-0.844881461016462,0.766487582902221,-0.779839558814468,0.748999776076467,0.729218873512679,3,1,"High Risk",0.594187582562748,"Non-Resilient",1,2,1,0,1,0,1,0
679000,9,"Male",55,40,107,7,10,1,6,5,5,17000,1,0,1,3,0,9,4,-0.451414508421461,-0.66820607188017,-0.536950720022564,0.834498423342269,0.839123827432658,-0.115491255813362,0.766487582902221,-0.779839558814468,3.01069474515088,2.1845813696218,3,1,"High Risk",0.229854689564069,"Non-Resilient",1,4,0,1,0,1,0,1
683000,9,"Male",70,65,110,10,10,5,10,5,3,26000,0,0,0,0,0,5,0,0.232999895703807,0.44166012797743,-0.370570652644062,0.834498423342269,-0.627113793110829,0.822296150876338,-0.887029219871459,-0.779839558814468,1.20133876989135,-0.726143622596442,1,3,"Low Risk",0.229854689564069,"Not Applicable",1,5,0,1,0,1,1,0
684000,7,"Male",50,55,114,10,5,0,9,3,5,25000,0,0,0,0,5,10,1,-0.679552643129884,-0.00228635196560979,-0.148730562806059,-0.778359178113134,0.839123827432658,0.718097550133038,-0.887029219871459,3.22514222316,3.46303373896577,0.00153762545811847,2,1,"High Risk",0.0470277410832233,"Non-Resilient",1,5,0,1,1,0,0,1
685000,11,"Male",90,75,124,4,5,6,3,5,5,8000,0,0,0,6,5,4,7,1.1455524345375,0.88560660792047,0.405869661788948,0.834498423342269,0.839123827432658,-1.05327866250306,2.4200043856759,3.22514222316,0.748999776076467,4.36762511378548,4,0,"High Risk",0.594187582562748,"Non-Resilient",1,1,1,0,0,1,0,1
686000,10,"Male",90,95,129,6,10,5,8,6,4,31000,0,0,0,4,0,5,2,1.1455524345375,1.77349956780655,0.683169774086452,1.64092722406997,0.106005017160914,1.34328915459284,1.31765985049345,-0.779839558814468,1.20133876989135,0.729218873512679,3,1,"High Risk",0.365653896961691,"Non-Resilient",1,5,0,1,0,1,0,1
688000,11,"Male",95,85,124,9,10,6,7,5,3,11000,0,0,1,1,0,4,3,1.37369056924592,1.32955308786351,0.405869661788948,0.834498423342269,-0.627113793110829,-0.740682860273162,-0.335856952280232,-0.779839558814468,0.748999776076467,1.45690012156724,2,1,"High Risk",0.594187582562748,"Non-Resilient",1,2,1,0,0,1,1,0
689000,11,"Male",50,25,95,10,8,8,10,4,3,18000,1,0,1,0,2,2,0,-0.679552643129884,-1.33412579179473,-1.20247098953657,0.0280696226145673,-0.627113793110829,-0.011292655070062,-0.887029219871459,0.822153153975318,-0.1556782115533,-0.726143622596442,1,2,"Low Risk",0.594187582562748,"Not Applicable",1,4,0,1,0,1,1,0
691000,9,"Male",90,90,124,9,10,10,9,3,1,19000,0,0,1,1,0,0,1,1.1455524345375,1.55152632783503,0.405869661788948,-0.778359178113134,-2.09335141365432,0.092905945673238,-0.335856952280232,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.229854689564069,"Not Applicable",1,4,0,1,1,0,1,0
693000,10,"Male",40,40,121,9,9,8,9,5,5,21000,0,1,0,1,1,2,1,-1.13582891254673,-0.66820607188017,0.239489594410446,0.834498423342269,0.839123827432658,0.301303147159838,-0.335856952280232,0.021156797580425,-0.1556782115533,0.00153762545811847,0,0,"Moderate Risk",0.365653896961691,"Non-Resilient",1,4,0,1,0,1,0,1
696000,10,"Male",40,25,114,9,9,7,8,3,4,11000,0,0,0,1,1,3,2,-1.13582891254673,-1.33412579179473,-0.148730562806059,-0.778359178113134,0.106005017160914,-0.740682860273162,-0.335856952280232,0.021156797580425,0.296660782261584,0.729218873512679,1,0,"Moderate Risk",0.365653896961691,"Non-Resilient",1,2,1,0,1,0,0,1
697000,11,"Male",85,50,117,10,10,10,10,6,2,30000,0,0,0,0,0,0,0,0.917414299829076,-0.22425959193713,0.017649504572443,1.64092722406997,-1.36023260338257,1.23909055384954,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,0,1,1,0
701000,11,"Male",85,70,129,9,10,9,9,4,6,9000,0,0,0,1,0,1,1,0.917414299829076,0.66363336794895,0.683169774086452,0.0280696226145673,1.5722426377044,-0.949080061759762,-0.335856952280232,-0.779839558814468,-0.608017205368183,0.00153762545811847,0,2,"Low Risk",0.594187582562748,"Not Applicable",1,2,1,0,0,1,0,1
702000,10,"Male",55,75,154,9,10,10,10,3,4,23000,0,0,0,1,0,0,0,-0.451414508421461,0.88560660792047,2.06967033557397,-0.778359178113134,0.106005017160914,0.509700348646438,-0.335856952280232,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",1,5,0,1,1,0,0,1
703000,12,"Male",80,85,135,10,10,10,10,6,5,60000,0,0,0,0,0,0,0,0.689276165120653,1.32955308786351,1.01592990884346,1.64092722406997,0.839123827432658,4.36504857614854,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,0,1,0,1
704000,9,"Male",55,85,154,10,10,6,10,4,4,22000,0,0,0,0,0,4,0,-0.451414508421461,1.32955308786351,2.06967033557397,0.0280696226145673,0.106005017160914,0.405501747903138,-0.887029219871459,-0.779839558814468,0.748999776076467,-0.726143622596442,1,3,"Low Risk",0.229854689564069,"Not Applicable",1,4,0,1,0,1,0,1
705000,9,"Male",80,60,129,3,10,9,10,3,5,17000,0,0,0,7,0,1,0,0.689276165120653,0.21968688800591,0.683169774086452,-0.778359178113134,0.839123827432658,-0.115491255813362,2.97117665326713,-0.779839558814468,-0.608017205368183,-0.726143622596442,1,3,"Low Risk",0.229854689564069,"Not Applicable",1,4,0,1,1,0,0,1
709000,12,"Male",60,50,140,10,10,4,10,5,6,22000,0,1,1,0,0,6,0,-0.223276373713038,-0.22425959193713,1.29323002114096,0.834498423342269,1.5722426377044,0.405501747903138,-0.887029219871459,-0.779839558814468,1.65367776370623,-0.726143622596442,1,3,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,0,1,0,1
710000,8,"Male",65,10,99,3,8,9,10,2,2,28000,1,0,1,7,2,1,0,0.00486176099538475,-2.00004551170929,-0.98063089969857,-1.58478797884084,-1.36023260338257,1.03069335236294,2.97117665326713,0.822153153975318,-0.608017205368183,-0.726143622596442,2,2,"High Risk",0.115455746367239,"Non-Resilient",1,5,0,1,1,0,1,0
711000,10,"Male",90,0,124,8,9,6,8,4,2,8000,0,0,1,2,1,4,2,1.1455524345375,-2.44399199165233,0.405869661788948,0.0280696226145673,-1.36023260338257,-1.05327866250306,0.215315315310994,0.021156797580425,0.748999776076467,0.729218873512679,2,0,"High Risk",0.365653896961691,"Non-Resilient",1,1,1,0,0,1,1,0
712000,11,"Male",85,90,140,9,7,9,10,3,2,18000,0,0,1,1,3,1,0,0.917414299829076,1.55152632783503,1.29323002114096,-0.778359178113134,-1.36023260338257,-0.011292655070062,-0.335856952280232,1.62314951037021,-0.608017205368183,-0.726143622596442,1,2,"Low Risk",0.594187582562748,"Not Applicable",1,4,0,1,1,0,1,0
714000,10,"Male",70,35,117,10,10,2,8,3,3,8000,0,0,0,0,0,8,2,0.232999895703807,-0.890179311851689,0.017649504572443,-0.778359178113134,-0.627113793110829,-1.05327866250306,-0.887029219871459,-0.779839558814468,2.558355751336,0.729218873512679,2,2,"High Risk",0.365653896961691,"Non-Resilient",1,1,1,0,1,0,1,0
715000,10,"Male",35,45,110,8,7,0,10,2,3,14000,0,0,0,2,3,10,0,-1.36396704725515,-0.44623283190865,-0.370570652644062,-1.58478797884084,-0.627113793110829,-0.428087058043262,0.215315315310994,1.62314951037021,3.46303373896577,-0.726143622596442,2,1,"High Risk",0.365653896961691,"Non-Resilient",1,3,1,0,1,0,1,0
716000,8,"Male",60,15,117,10,9,9,10,3,6,44000,0,0,0,0,1,1,0,-0.223276373713038,-1.77807227173777,0.017649504572443,-0.778359178113134,1.5722426377044,2.69787096425574,-0.887029219871459,0.021156797580425,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.115455746367239,"Not Applicable",1,5,0,1,1,0,0,1
719000,7,"Male",60,30,107,10,8,5,9,4,3,18000,0,0,0,0,2,5,1,-0.223276373713038,-1.11215255182321,-0.536950720022564,0.0280696226145673,-0.627113793110829,-0.011292655070062,-0.887029219871459,0.822153153975318,1.20133876989135,0.00153762545811847,2,1,"High Risk",0.0470277410832233,"Non-Resilient",1,4,0,1,0,1,1,0
722000,8,"Male",50,25,107,7,4,4,8,2,2,15000,1,0,1,3,6,6,2,-0.679552643129884,-1.33412579179473,-0.536950720022564,-1.58478797884084,-1.36023260338257,-0.323888457299962,0.766487582902221,4.02613857955489,1.65367776370623,0.729218873512679,4,0,"High Risk",0.115455746367239,"Non-Resilient",1,3,1,0,1,0,1,0
723000,9,"Male",70,55,124,10,10,9,10,3,4,20000,0,0,0,0,0,1,0,0.232999895703807,-0.00228635196560979,0.405869661788948,-0.778359178113134,0.106005017160914,0.197104546416538,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.229854689564069,"Not Applicable",1,4,0,1,1,0,0,1
724000,7,"Male",20,60,129,7,10,4,10,3,2,14000,0,0,0,3,0,6,0,-2.04838145138042,0.21968688800591,0.683169774086452,-0.778359178113134,-1.36023260338257,-0.428087058043262,0.766487582902221,-0.779839558814468,1.65367776370623,-0.726143622596442,2,2,"High Risk",0.0470277410832233,"Non-Resilient",1,3,1,0,1,0,1,0
725000,10,"Male",80,75,103,8,9,8,9,4,4,26000,0,0,1,2,1,2,1,0.689276165120653,0.88560660792047,-0.758790809860567,0.0280696226145673,0.106005017160914,0.822296150876338,0.215315315310994,0.021156797580425,-0.1556782115533,0.00153762545811847,0,0,"Moderate Risk",0.365653896961691,"Non-Resilient",1,5,0,1,0,1,0,1
729000,12,"Male",95,80,129,10,9,10,9,5,5,25000,0,0,1,0,1,0,1,1.37369056924592,1.10757984789199,0.683169774086452,0.834498423342269,0.839123827432658,0.718097550133038,-0.887029219871459,0.021156797580425,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.88560105680317,"Not Applicable",1,5,0,1,0,1,0,1
731000,11,"Male",100,80,114,9,9,5,8,5,4,29000,0,0,1,1,1,5,2,1.60182870395434,1.10757984789199,-0.148730562806059,0.834498423342269,0.106005017160914,1.13489195310624,-0.335856952280232,0.021156797580425,1.20133876989135,0.729218873512679,2,0,"High Risk",0.594187582562748,"Non-Resilient",1,5,0,1,0,1,0,1
732000,11,"Male",95,75,124,1,8,8,9,4,5,26000,0,0,0,9,2,2,1,1.37369056924592,0.88560660792047,0.405869661788948,0.0280696226145673,0.839123827432658,0.822296150876338,4.07352118844958,0.822153153975318,-0.1556782115533,0.00153762545811847,2,0,"High Risk",0.594187582562748,"Non-Resilient",1,5,0,1,0,1,0,1
733000,7,"Male",55,40,103,8,6,5,9,3,5,29000,0,1,1,2,4,5,1,-0.451414508421461,-0.66820607188017,-0.758790809860567,-0.778359178113134,0.839123827432658,1.13489195310624,0.215315315310994,2.4241458667651,1.20133876989135,0.00153762545811847,2,0,"High Risk",0.0470277410832233,"Non-Resilient",1,5,0,1,1,0,0,1
735000,10,"Male",75,40,99,5,10,4,6,3,6,15000,0,0,1,5,0,6,4,0.46113803041223,-0.66820607188017,-0.98063089969857,-0.778359178113134,1.5722426377044,-0.323888457299962,1.86883211808467,-0.779839558814468,1.65367776370623,2.1845813696218,3,1,"High Risk",0.365653896961691,"Non-Resilient",1,3,1,0,1,0,0,1
736000,10,"Male",70,75,121,3,9,4,4,3,5,23000,0,0,1,7,1,6,6,0.232999895703807,0.88560660792047,0.239489594410446,-0.778359178113134,0.839123827432658,0.509700348646438,2.97117665326713,0.021156797580425,1.65367776370623,3.63994386573092,3,0,"High Risk",0.365653896961691,"Non-Resilient",1,5,0,1,1,0,0,1
737000,10,"Male",80,35,114,10,10,9,10,4,3,28000,0,0,1,0,0,1,0,0.689276165120653,-0.890179311851689,-0.148730562806059,0.0280696226145673,-0.627113793110829,1.03069335236294,-0.887029219871459,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,4,"Low Risk",0.365653896961691,"Not Applicable",1,5,0,1,0,1,1,0
739000,11,"Male",45,45,121,10,10,8,8,3,2,9000,0,0,1,0,0,2,2,-0.907690777838306,-0.44623283190865,0.239489594410446,-0.778359178113134,-1.36023260338257,-0.949080061759762,-0.887029219871459,-0.779839558814468,-0.1556782115533,0.729218873512679,1,2,"Low Risk",0.594187582562748,"Not Applicable",1,1,1,0,1,0,1,0
742000,9,"Male",75,55,107,10,10,8,9,5,4,28000,0,0,1,0,0,2,1,0.46113803041223,-0.00228635196560979,-0.536950720022564,0.834498423342269,0.106005017160914,1.03069335236294,-0.887029219871459,-0.779839558814468,-0.1556782115533,0.00153762545811847,0,2,"Low Risk",0.229854689564069,"Not Applicable",1,5,0,1,0,1,0,1
743000,8,"Male",40,50,95,9,10,6,10,2,3,15000,0,0,1,1,0,4,0,-1.13582891254673,-0.22425959193713,-1.20247098953657,-1.58478797884084,-0.627113793110829,-0.323888457299962,-0.335856952280232,-0.779839558814468,0.748999776076467,-0.726143622596442,1,2,"Low Risk",0.115455746367239,"Not Applicable",1,3,1,0,1,0,1,0
744000,12,"Male",75,75,129,6,8,8,9,3,4,14000,0,0,1,4,2,2,1,0.46113803041223,0.88560660792047,0.683169774086452,-0.778359178113134,0.106005017160914,-0.428087058043262,1.31765985049345,0.822153153975318,-0.1556782115533,0.00153762545811847,2,0,"High Risk",0.88560105680317,"Resilient",1,3,1,0,1,0,0,1
745000,11,"Male",80,85,140,10,10,10,10,5,4,18000,0,0,0,0,0,0,0,0.689276165120653,1.32955308786351,1.29323002114096,0.834498423342269,0.106005017160914,-0.011292655070062,-0.887029219871459,-0.779839558814468,-1.06035619918307,-0.726143622596442,0,4,"Low Risk",0.594187582562748,"Not Applicable",1,4,0,1,0,1,0,1
746000,11,"Male",50,45,110,3,7,7,7,4,2,24000,0,0,1,7,3,3,3,-0.679552643129884,-0.44623283190865,-0.370570652644062,0.0280696226145673,-1.36023260338257,0.613898949389738,2.97117665326713,1.62314951037021,0.296660782261584,1.45690012156724,3,0,"High Risk",0.594187582562748,"Non-Resilient",1,5,0,1,0,1,1,0
747000,8,"Male",45,20,129,7,7,0,10,5,6,29000,1,0,1,3,3,10,0,-0.907690777838306,-1.55609903176625,0.683169774086452,0.834498423342269,1.5722426377044,1.13489195310624,0.766487582902221,1.62314951037021,3.46303373896577,-0.726143622596442,3,1,"High Risk",0.115455746367239,"Non-Resilient",1,5,0,1,0,1,0,1
748000,7,"Male",60,45,110,10,9,4,9,3,3,12000,1,0,1,0,1,6,1,-0.223276373713038,-0.44623283190865,-0.370570652644062,-0.778359178113134,-0.627113793110829,-0.636484259529862,-0.887029219871459,0.021156797580425,1.65367776370623,0.00153762545811847,1,1,"Moderate Risk",0.0470277410832233,"Non-Resilient",1,2,1,0,1,0,1,0
749000,10,"Male",70,55,114,8,8,5,10,3,6,17000,0,0,0,2,2,5,0,0.232999895703807,-0.00228635196560979,-0.148730562806059,-0.778359178113134,1.5722426377044,-0.115491255813362,0.215315315310994,0.822153153975318,1.20133876989135,-0.726143622596442,2,1,"High Risk",0.365653896961691,"Non-Resilient",1,4,0,1,1,0,0,1
750000,7,"Male",35,45,89,10,10,7,10,6,2,20000,0,0,0,0,0,3,0,-1.36396704725515,-0.44623283190865,-1.53523112429358,1.64092722406997,-1.36023260338257,0.197104546416538,-0.887029219871459,-0.779839558814468,0.296660782261584,-0.726143622596442,0,3,"Low Risk",0.0470277410832233,"Not Applicable",1,4,0,1,0,1,1,0
751000,8,"Male",35,55,114,9,10,6,9,6,6,53000,0,1,0,1,0,4,1,-1.36396704725515,-0.00228635196560979,-0.148730562806059,1.64092722406997,1.5722426377044,3.63565837094544,-0.335856952280232,-0.779839558814468,0.748999776076467,0.00153762545811847,1,1,"Moderate Risk",0.115455746367239,"Non-Resilient",1,5,0,1,0,1,0,1
752000,10,"Male",90,65,110,9,10,9,9,4,5,23000,0,1,0,1,0,1,1,1.1455524345375,0.44166012797743,-0.370570652644062,0.0280696226145673,0.839123827432658,0.509700348646438,-0.335856952280232,-0.779839558814468,-0.608017205368183,0.00153762545811847,0,2,"Low Risk",0.365653896961691,"Not Applicable",1,5,0,1,0,1,0,1
756000,6,"Male",60,10,103,8,10,4,10,4,5,18000,0,0,1,2,0,6,0,-0.223276373713038,-2.00004551170929,-0.758790809860567,0.0280696226145673,0.839123827432658,-0.011292655070062,0.215315315310994,-0.779839558814468,1.65367776370623,-0.726143622596442,1,2,"Low Risk",0.0105680317040951,"Not Applicable",1,4,0,1,0,1,0,1
758000,6,"Male",55,25,117,10,8,5,10,2,2,13000,1,0,1,0,2,5,0,-0.451414508421461,-1.33412579179473,0.017649504572443,-1.58478797884084,-1.36023260338257,-0.532285658786562,-0.887029219871459,0.822153153975318,1.20133876989135,-0.726143622596442,2,2,"High Risk",0.0105680317040951,"Non-Resilient",1,3,1,0,1,0,1,0
760000,8,"Male",20,45,121,9,9,5,8,3,2,8000,1,0,0,1,1,5,2,-2.04838145138042,-0.44623283190865,0.239489594410446,-0.778359178113134,-1.36023260338257,-1.05327866250306,-0.335856952280232,0.021156797580425,1.20133876989135,0.729218873512679,2,0,"High Risk",0.115455746367239,"Non-Resilient",1,1,1,0,1,0,1,0
761000,8,"Male",70,60,140,8,10,7,5,3,3,15000,1,0,0,2,0,3,5,0.232999895703807,0.21968688800591,1.29323002114096,-0.778359178113134,-0.627113793110829,-0.323888457299962,0.215315315310994,-0.779839558814468,0.296660782261584,2.91226261767636,1,1,"Moderate Risk",0.115455746367239,"Non-Resilient",1,3,1,0,1,0,1,0
766000,10,"Male",65,60,121,5,8,9,8,2,1,18000,1,0,1,5,2,1,2,0.00486176099538475,0.21968688800591,0.239489594410446,-1.58478797884084,-2.09335141365432,-0.011292655070062,1.86883211808467,0.822153153975318,-0.608017205368183,0.729218873512679,3,1,"High Risk",0.365653896961691,"Non-Resilient",1,4,0,1,1,0,1,0
770000,11,"Male",55,75,124,7,8,9,10,5,6,26000,0,1,0,3,2,1,0,-0.451414508421461,0.88560660792047,0.405869661788948,0.834498423342269,1.5722426377044,0.822296150876338,0.766487582902221,0.822153153975318,-0.608017205368183,-0.726143622596442,2,2,"High Risk",0.594187582562748,"Non-Resilient",1,5,0,1,0,1,0,1
771000,12,"Male",90,70,124,6,9,4,6,3,4,28000,0,1,0,4,1,6,4,1.1455524345375,0.66363336794895,0.405869661788948,-0.778359178113134,0.106005017160914,1.03069335236294,1.31765985049345,0.021156797580425,1.65367776370623,2.1845813696218,3,0,"High Risk",0.88560105680317,"Resilient",1,5,0,1,1,0,0,1
772000,11,"Male",95,95,135,6,10,9,9,3,2,13000,0,0,0,4,0,1,1,1.37369056924592,1.77349956780655,1.01592990884346,-0.778359178113134,-1.36023260338257,-0.532285658786562,1.31765985049345,-0.779839558814468,-0.608017205368183,0.00153762545811847,1,2,"Low Risk",0.594187582562748,"Not Applicable",1,3,1,0,1,0,1,0
774000,7,"Male",45,45,95,6,9,7,7,3,6,15000,0,0,0,4,1,3,3,-0.907690777838306,-0.44623283190865,-1.20247098953657,-0.778359178113134,1.5722426377044,-0.323888457299962,1.31765985049345,0.021156797580425,0.296660782261584,1.45690012156724,2,0,"High Risk",0.0470277410832233,"Non-Resilient",1,3,1,0,1,0,0,1
775000,7,"Male",75,75,47,4,9,7,8,4,2,18000,1,0,1,6,1,3,2,0.46113803041223,0.88560660792047,-3.86455206759261,0.0280696226145673,-1.36023260338257,-0.011292655070062,2.4200043856759,0.021156797580425,0.296660782261584,0.729218873512679,2,0,"High Risk",0.0470277410832233,"Non-Resilient",1,4,0,1,0,1,1,0
776000,10,"Male",45,65,114,10,7,8,7,4,2,16000,0,0,0,0,3,2,3,-0.907690777838306,0.44166012797743,-0.148730562806059,0.0280696226145673,-1.36023260338257,-0.219689856556662,-0.887029219871459,1.62314951037021,-0.1556782115533,1.45690012156724,2,1,"High Risk",0.365653896961691,"Non-Resilient",1,4,0,1,0,1,1,0
778000,10,"Male",60,55,107,10,10,8,10,5,5,18000,0,0,0,0,0,2,0,-0.223276373713038,-0.00228635196560979,-0.536950720022564,0.834498423342269,0.839123827432658,-0.011292655070062,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",1,4,0,1,0,1,0,1
780000,10,"Male",50,40,117,8,10,10,9,5,5,16000,0,0,0,2,0,0,1,-0.679552643129884,-0.66820607188017,0.017649504572443,0.834498423342269,0.839123827432658,-0.219689856556662,0.215315315310994,-0.779839558814468,-1.06035619918307,0.00153762545811847,0,2,"Low Risk",0.365653896961691,"Not Applicable",1,3,1,0,0,1,0,1
782000,7,"Male",65,40,110,9,10,8,10,4,6,25000,0,0,0,1,0,2,0,0.00486176099538475,-0.66820607188017,-0.370570652644062,0.0280696226145673,1.5722426377044,0.718097550133038,-0.335856952280232,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,2,"Low Risk",0.0470277410832233,"Not Applicable",1,5,0,1,0,1,0,1
784000,7,"Male",40,30,107,7,4,3,8,2,4,14000,0,0,0,3,6,7,2,-1.13582891254673,-1.11215255182321,-0.536950720022564,-1.58478797884084,0.106005017160914,-0.428087058043262,0.766487582902221,4.02613857955489,2.10601675752112,0.729218873512679,4,0,"High Risk",0.0470277410832233,"Non-Resilient",1,3,1,0,1,0,0,1
785000,10,"Male",100,95,129,9,10,9,10,6,6,21000,0,0,1,1,0,1,0,1.60182870395434,1.77349956780655,0.683169774086452,1.64092722406997,1.5722426377044,0.301303147159838,-0.335856952280232,-0.779839558814468,-0.608017205368183,-0.726143622596442,0,3,"Low Risk",0.365653896961691,"Not Applicable",1,4,0,1,0,1,0,1
787000,11,"Male",55,80,107,4,10,10,9,5,6,28000,0,0,0,6,0,0,1,-0.451414508421461,1.10757984789199,-0.536950720022564,0.834498423342269,1.5722426377044,1.03069335236294,2.4200043856759,-0.779839558814468,-1.06035619918307,0.00153762545811847,1,2,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,0,1,0,1
789000,6,"Male",40,10,95,9,8,7,5,3,2,12000,0,0,0,1,2,3,5,-1.13582891254673,-2.00004551170929,-1.20247098953657,-0.778359178113134,-1.36023260338257,-0.636484259529862,-0.335856952280232,0.822153153975318,0.296660782261584,2.91226261767636,2,0,"High Risk",0.0105680317040951,"Non-Resilient",1,3,1,0,1,0,1,0
793000,11,"Male",65,85,129,9,6,7,10,3,3,50000,0,1,0,1,4,3,0,0.00486176099538475,1.32955308786351,0.683169774086452,-0.778359178113134,-0.627113793110829,3.32306256871554,-0.335856952280232,2.4241458667651,0.296660782261584,-0.726143622596442,1,1,"Moderate Risk",0.594187582562748,"Non-Resilient",1,5,0,1,1,0,1,0
8e+05,10,"Male",80,55,129,8,10,7,10,4,4,17000,0,0,0,2,0,3,0,0.689276165120653,-0.00228635196560979,0.683169774086452,0.0280696226145673,0.106005017160914,-0.115491255813362,0.215315315310994,-0.779839558814468,0.296660782261584,-0.726143622596442,0,2,"Low Risk",0.365653896961691,"Not Applicable",1,4,0,1,0,1,0,1
801000,12,"Male",70,50,124,10,9,7,8,4,3,18000,0,0,0,0,1,3,2,0.232999895703807,-0.22425959193713,0.405869661788948,0.0280696226145673,-0.627113793110829,-0.011292655070062,-0.887029219871459,0.021156797580425,0.296660782261584,0.729218873512679,1,1,"Moderate Risk",0.88560105680317,"Resilient",1,4,0,1,0,1,1,0
803000,11,"Male",85,85,114,10,10,8,10,3,3,43000,0,1,1,0,0,2,0,0.917414299829076,1.32955308786351,-0.148730562806059,-0.778359178113134,-0.627113793110829,2.59367236351244,-0.887029219871459,-0.779839558814468,-0.1556782115533,-0.726143622596442,0,3,"Low Risk",0.594187582562748,"Not Applicable",1,5,0,1,1,0,1,0
