"ID","JC_Maths_Points","Cog_VR_W2","Cog_NA_W2","Cog_Matrices_W2","SDQ_Emo_Res_PCG_W2","SDQ_Good_Conduct_PCG_W2","SDQ_Focus_Behav_PCG_W2","SDQ_Posi_Peer_PCG_W2","PCG_Educ_W2","SCG_Educ_W2","Income_Quin_Eq_W2","DEIS_W2","Fee_Paying_W2","Mixed_W2","Gender_YP_W2","LC_Maths_Points","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","SDQ_Emo_Res_PCG_W3","SDQ_Good_Conduct_PCG_W3","SDQ_Focus_Behav_PCG_W3","SDQ_Posi_Peer_PCG_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","Fee_Paying_W3","Mixed_W3","Gender_YP_W3","JC_Maths_Standardized","LC_Maths_Standardized"
6680000,10,75,55,117,10,10,9,10,5,5,4,0,0,1,0,37,25,3,7,9,9,8,10,5,5,5,0,0,1,0,-0.0528199401458571,-0.826889752826185
6691000,11,95,80,107,10,8,7,10,4,4,3,0,0,1,0,40,21,3,11,9,9,9,10,3,4,3,0,0,1,0,0.615505087650072,-0.741532072358467
6692000,11,95,55,140,9,10,10,10,4,5,4,0,0,0,0,81,39,4,13,9,9,9,10,4,5,4,0,0,0,0,0.615505087650072,0.425022894033687
6695000,12,75,85,154,7,10,10,9,3,4,3,0,0,1,0,125,26,3,13,10,9,10,9,3,3,5,0,0,1,0,1.283830115446,1.67693554089356
6699000,11,55,65,154,10,7,6,9,3,4,4,0,0,1,0,95,23,3,7,9,8,8,9,3,4,3,0,0,1,0,0.615505087650072,0.823358736216373
6712000,11,55,60,114,7,10,10,9,4,3,3,0,0,1,0,110,19,3,9,10,9,10,9,3,3,3,0,0,1,0,0.615505087650072,1.25014713855497
6713000,6,15,25,92,7,9,3,8,5,3,4,0,0,1,0,0,20,0,3,5,8,7,10,5,3,4,0,0,1,0,-2.72612005132957,-1.87963447859471
6714000,9,45,40,117,9,9,5,9,3,2,4,0,0,1,0,20,22,2,7,8,9,10,7,3,3,4,0,0,1,0,-0.721144967941786,-1.31058327547659
6720000,12,100,65,121,8,9,5,10,6,6,4,0,0,0,0,105,24,4,16,5,9,10,9,6,6,5,0,0,0,0,1.283830115446,1.10788433777544
6722000,6,65,20,99,7,8,5,8,4,2,3,0,0,1,0,15,18,1,6,7,7,7,7,3,2,2,0,0,1,0,-2.72612005132957,-1.45284607625612
6726000,9,65,60,117,9,10,9,9,3,3,3,0,0,0,0,40,18,3,6,10,9,9,9,3,3,4,0,0,0,0,-0.721144967941786,-0.741532072358467
6728000,7,70,35,103,5,9,7,10,2,2,2,0,0,0,0,0,21,1,7,3,7,7,10,2,2,3,0,0,0,0,-2.05779502353364,-1.87963447859471
6733000,11,90,65,140,9,9,6,9,4,4,5,0,1,1,0,91,25,4,15,8,9,8,10,4,4,4,0,1,1,0,0.615505087650072,0.709548495592749
6741000,10,65,45,92,10,9,10,10,3,5,5,0,0,0,0,60,25,3,9,10,8,10,10,3,5,5,0,0,0,0,-0.0528199401458571,-0.172480869240343
6749000,9,40,30,114,10,10,2,9,4,2,3,1,0,1,0,35,21,2,6,9,9,2,8,5,2,5,1,0,1,0,-0.721144967941786,-0.883794873137997
6752000,11,100,70,114,4,7,9,10,3,5,1,0,0,0,0,71,14,4,7,3,8,9,9,3,6,3,0,0,0,0,0.615505087650072,0.140497292474625
6753000,9,40,40,95,10,9,7,10,3,3,2,0,0,0,0,80,22,1,9,10,6,8,8,3,3,4,0,0,0,0,-0.721144967941786,0.396570333877781
6758000,11,95,80,145,9,10,10,10,6,6,5,0,0,1,0,91,33,3,17,3,7,8,8,5,5,5,0,0,1,0,0.615505087650072,0.709548495592749
6767000,12,90,80,117,10,10,10,10,4,5,5,0,0,0,0,125,27,4,15,10,9,9,10,4,5,5,0,0,0,0,1.283830115446,1.67693554089356
6773000,11,50,85,135,10,10,9,10,3,3,5,0,0,0,0,102,15,4,7,5,9,9,9,3,3,5,0,0,0,0,0.615505087650072,1.02252665730772
6788000,10,50,45,107,7,10,9,10,4,2,3,0,0,0,0,45,29,2,8,9,9,7,10,6,2,4,0,0,0,0,-0.0528199401458571,-0.599269271578936
6792000,9,20,15,107,9,9,7,10,6,5,5,0,1,1,0,45,17,1,6,8,9,7,10,6,5,4,0,1,1,0,-0.721144967941786,-0.599269271578936
6798000,12,60,50,99,10,10,10,10,5,3,4,0,0,0,0,110,26,3,7,9,9,10,10,4,3,2,0,0,0,0,1.283830115446,1.25014713855497
6802000,10,60,50,114,9,8,5,8,5,6,5,0,0,1,0,45,15,1,12,8,9,7,10,5,4,5,0,0,1,0,-0.0528199401458571,-0.599269271578936
6804000,10,75,60,124,8,9,9,10,5,5,3,0,0,1,0,46,25,2,8,8,8,8,10,5,5,3,0,0,1,0,-0.0528199401458571,-0.570816711423029
6806000,10,60,75,95,10,10,9,9,6,6,3,0,0,0,0,30,36,3,8,9,8,9,7,5,5,4,0,0,0,0,-0.0528199401458571,-1.02605767391753
6815000,10,80,70,135,8,10,10,10,5,5,3,0,0,1,0,46,30,3,9,10,8,9,10,5,5,3,0,0,1,0,-0.0528199401458571,-0.570816711423029
6821000,10,75,60,97,9,7,8,10,5,4,5,0,0,0,0,80,20,2,11,8,8,10,10,5,4,3,0,0,0,0,-0.0528199401458571,0.396570333877781
6837000,11,45,55,124,8,10,8,9,3,3,3,0,0,1,0,81,15,1,11,5,7,10,8,3,3,5,0,0,1,0,0.615505087650072,0.425022894033687
6854000,11,80,70,135,8,9,10,9,3,4,3,0,0,0,0,81,19,3,14,10,6,9,9,3,4,1,0,0,0,0,0.615505087650072,0.425022894033687
6856000,11,75,40,114,8,10,9,10,4,4,3,0,0,0,0,37,27,2,10,10,9,10,9,4,4,4,0,0,0,0,0.615505087650072,-0.826889752826185
6858000,11,100,70,117,9,10,9,10,5,4,5,0,0,0,0,85,25,4,17,8,8,10,9,5,3,4,0,0,0,0,0.615505087650072,0.538833134657312
6859000,12,100,90,121,8,9,5,9,4,5,3,0,0,0,0,113,27,3,17,10,7,6,9,4,5,3,0,0,0,0,1.283830115446,1.33550481902268
6866000,10,70,50,129,10,10,7,10,3,3,1,0,0,0,0,40,18,3,8,6,7,7,8,3,3,1,0,0,0,0,-0.0528199401458571,-0.741532072358467
6868000,11,60,30,99,8,8,9,8,4,3,4,0,0,0,0,81,23,2,9,6,8,9,10,4,3,4,0,0,0,0,0.615505087650072,0.425022894033687
6870000,10,60,30,110,8,10,8,9,3,3,4,0,1,1,0,30,23,2,10,8,7,8,9,3,3,4,0,1,1,0,-0.0528199401458571,-1.02605767391753
6871000,9,50,30,124,8,6,9,8,3,2,2,0,0,0,0,50,17,2,9,6,6,9,10,3,2,2,0,0,0,0,-0.721144967941786,-0.457006470799405
6875000,8,45,35,110,9,10,10,9,3,2,4,0,0,0,0,30,30,4,8,9,9,8,9,3,2,4,0,0,0,0,-1.38946999573772,-1.02605767391753
6886000,8,30,35,107,9,10,10,8,3,1,3,0,0,0,0,30,15,2,6,6,9,10,4,4,1,5,0,0,0,0,-1.38946999573772,-1.02605767391753
6914000,11,65,65,124,10,10,9,10,3,3,3,1,0,1,0,95,31,2,6,9,9,10,8,3,3,4,1,0,1,0,0.615505087650072,0.823358736216373
6923000,11,65,70,129,9,9,10,10,4,4,2,1,0,1,0,30,37,3,12,10,9,10,10,3,3,1,1,0,1,0,0.615505087650072,-1.02605767391753
6927000,10,95,95,154,7,7,8,10,4,3,1,0,0,0,0,30,30,3,8,7,9,7,8,3,3,2,0,0,0,0,-0.0528199401458571,-1.02605767391753
6932000,10,80,80,110,8,10,9,10,5,5,4,0,0,1,0,60,33,2,10,9,9,10,10,5,5,5,0,0,1,0,-0.0528199401458571,-0.172480869240343
6934000,9,75,70,110,5,8,7,8,4,4,3,0,0,1,0,15,25,3,10,3,7,6,6,4,4,3,0,0,1,0,-0.721144967941786,-1.45284607625612
6935000,8,45,35,114,9,9,7,10,5,3,3,0,0,1,0,37,25,1,5,8,8,7,9,5,3,4,0,0,1,0,-1.38946999573772,-0.826889752826185
6936000,9,65,75,103,9,10,9,10,5,6,4,0,0,1,0,37,26,2,8,9,9,8,9,5,5,5,0,0,1,0,-0.721144967941786,-0.826889752826185
6939000,8,75,25,107,9,10,8,10,3,5,5,0,0,1,0,20,24,3,8,9,9,6,10,3,5,5,0,0,1,0,-1.38946999573772,-1.31058327547659
6940000,11,70,50,131,10,8,8,10,4,6,5,0,0,1,0,90,28,4,10,10,9,9,10,4,6,5,0,0,1,0,0.615505087650072,0.681095935436843
6942000,9,45,45,135,7,9,8,9,4,3,4,0,1,1,0,102,18,0,10,8,8,8,10,6,3,5,0,1,1,0,-0.721144967941786,1.02252665730772
6952000,5,50,35,114,1,8,4,10,4,4,2,0,0,1,0,0,17,0,7,2,9,5,10,4,4,2,0,0,1,0,-3.3944450791255,-1.87963447859471
6953000,8,45,60,129,10,10,5,8,2,4,3,0,0,0,0,50,24,2,7,7,8,6,7,1,4,2,0,0,0,0,-1.38946999573772,-0.457006470799405
6954000,10,75,70,117,10,9,8,10,6,4,5,0,0,0,0,46,23,3,7,9,9,10,10,6,4,5,0,0,0,0,-0.0528199401458571,-0.570816711423029
6956000,10,80,85,145,9,8,9,9,4,3,3,0,0,0,0,30,26,3,10,8,9,10,9,5,3,3,0,0,0,0,-0.0528199401458571,-1.02605767391753
6957000,11,90,80,107,10,10,10,10,1,3,1,0,0,1,0,60,23,3,12,8,9,10,10,1,3,1,0,0,1,0,0.615505087650072,-0.172480869240343
6960000,10,65,50,124,3,5,2,7,3,5,2,0,0,1,0,45,30,2,9,8,8,10,10,3,5,2,0,0,1,0,-0.0528199401458571,-0.599269271578936
6962000,12,75,60,99,9,10,10,10,5,6,4,0,0,1,0,100,34,2,17,8,9,10,9,5,6,5,0,0,1,0,1.283830115446,0.965621536995904
6963000,11,100,45,95,7,9,3,9,5,4,1,0,0,1,0,45,23,2,12,7,9,8,8,6,4,4,0,0,1,0,0.615505087650072,-0.599269271578936
6967000,11,70,70,124,10,10,10,8,3,4,3,0,0,1,0,102,25,4,7,8,9,10,10,3,4,3,0,0,1,0,0.615505087650072,1.02252665730772
6973000,12,100,85,117,10,10,9,10,6,4,5,0,0,1,0,100,21,2,12,10,9,10,8,6,4,4,0,0,1,0,1.283830115446,0.965621536995904
6975000,12,95,60,114,7,8,10,10,2,4,2,0,0,0,0,100,28,2,9,8,7,10,10,2,4,2,0,0,0,0,1.283830115446,0.965621536995904
6981000,12,90,100,131,9,9,9,9,5,5,5,0,0,1,0,115,32,4,17,8,9,10,9,5,5,5,0,0,1,0,1.283830115446,1.3924099393345
6982000,11,85,80,110,9,9,8,8,5,6,5,0,0,1,0,90,21,2,8,10,9,6,10,5,6,5,0,0,1,0,0.615505087650072,0.681095935436843
6987000,11,70,45,124,10,9,8,10,3,3,3,0,0,0,0,90,26,3,10,7,9,10,8,3,3,2,0,0,0,0,0.615505087650072,0.681095935436843
6993000,6,70,45,131,9,7,4,10,6,4,5,0,0,1,0,20,32,2,8,2,8,6,9,6,4,3,0,0,1,0,-2.72612005132957,-1.31058327547659
7e+06,9,60,70,161,7,7,6,8,4,5,4,0,0,0,0,113,20,2,9,3,9,2,6,4,5,4,0,0,0,0,-0.721144967941786,1.33550481902268
7002000,9,70,55,121,7,9,7,9,3,4,2,0,0,1,0,40,30,3,6,8,8,9,8,3,3,4,0,0,1,0,-0.721144967941786,-0.741532072358467
7010000,11,45,50,107,9,9,9,10,6,4,5,0,0,1,0,30,19,3,11,8,8,9,9,6,4,5,0,0,1,0,0.615505087650072,-1.02605767391753
7023000,12,95,85,154,7,10,9,10,4,2,4,0,0,0,0,102,23,4,11,9,9,10,10,3,2,3,0,0,0,0,1.283830115446,1.02252665730772
7030000,11,90,90,129,10,10,10,8,6,3,4,0,0,1,0,100,19,3,10,10,9,10,10,5,3,5,0,0,1,0,0.615505087650072,0.965621536995904
7046000,7,20,20,124,7,8,6,9,3,3,3,0,0,0,0,25,18,1,9,8,8,6,9,3,3,4,0,0,0,0,-2.05779502353364,-1.16832047469706
7063000,11,65,55,124,6,8,7,10,3,4,1,0,1,1,0,45,24,2,14,7,8,10,6,3,4,5,0,0,1,0,0.615505087650072,-0.599269271578936
7064000,11,45,25,124,10,9,8,10,4,4,4,0,1,1,0,50,29,3,8,8,7,8,10,4,4,4,0,0,1,0,0.615505087650072,-0.457006470799405
7087000,9,40,25,95,10,9,8,10,4,4,4,0,1,0,0,28,27,2,3,10,8,6,10,4,4,4,0,1,0,0,-0.721144967941786,-1.08296279422934
7108000,8,45,55,66,10,7,2,9,3,3,2,0,0,1,0,35,18,2,10,6,9,9,10,3,6,3,0,0,1,0,-1.38946999573772,-0.883794873137997
7109000,10,100,70,110,8,10,9,10,4,5,4,0,0,1,0,40,19,1,6,7,9,8,8,4,5,5,0,0,1,0,-0.0528199401458571,-0.741532072358467
7114000,10,50,55,117,8,8,9,10,6,3,4,0,0,0,0,90,21,3,5,8,9,7,9,6,3,2,0,0,0,0,-0.0528199401458571,0.681095935436843
7117000,9,85,70,124,10,10,10,10,4,5,3,0,0,0,0,25,22,2,14,9,9,10,10,4,4,4,0,0,0,0,-0.721144967941786,-1.16832047469706
7118000,8,35,20,129,8,7,8,9,3,2,2,1,0,1,0,30,13,0,7,10,9,10,10,3,2,4,1,0,1,0,-1.38946999573772,-1.02605767391753
7126000,10,70,50,110,10,10,8,8,6,3,2,0,0,0,0,37,22,3,8,9,9,10,8,5,3,4,0,0,0,0,-0.0528199401458571,-0.826889752826185
7133000,11,65,75,124,5,8,9,10,6,6,5,0,0,0,0,81,24,3,6,8,8,8,10,5,6,5,0,0,0,0,0.615505087650072,0.425022894033687
7136000,11,85,60,129,8,6,7,9,6,4,4,0,0,0,0,60,16,2,11,3,7,6,8,6,4,4,0,0,0,0,0.615505087650072,-0.172480869240343
7137000,10,15,45,117,9,10,4,10,3,5,3,0,0,0,0,28,24,0,5,8,6,8,10,3,5,4,0,0,0,0,-0.0528199401458571,-1.08296279422934
7143000,11,45,65,110,6,10,10,8,6,6,5,0,0,0,0,85,15,3,12,9,9,10,10,6,6,4,0,0,0,0,0.615505087650072,0.538833134657312
7146000,11,75,30,121,7,10,9,9,3,3,3,0,0,1,0,45,29,4,7,8,8,10,9,3,4,2,0,0,1,0,0.615505087650072,-0.599269271578936
7147000,9,30,45,103,9,8,7,10,3,3,2,0,0,1,0,37,11,3,5,7,7,8,9,3,3,1,0,0,1,0,-0.721144967941786,-0.826889752826185
7149000,11,70,70,117,9,10,9,10,3,3,4,0,0,1,0,37,25,3,6,10,9,10,10,3,3,3,0,0,1,0,0.615505087650072,-0.826889752826185
7155000,6,25,30,103,4,9,6,9,2,3,1,0,0,1,0,15,20,1,5,1,8,6,7,2,3,1,0,0,1,0,-2.72612005132957,-1.45284607625612
7167000,12,95,80,107,10,9,9,10,3,3,2,0,0,0,0,90,13,2,17,3,7,7,7,4,3,5,0,0,0,0,1.283830115446,0.681095935436843
7177000,11,80,75,129,9,9,10,9,4,6,5,0,0,1,0,90,25,4,13,7,9,8,9,4,6,5,0,0,1,0,0.615505087650072,0.681095935436843
7181000,8,30,60,107,9,7,7,10,4,2,4,0,0,0,0,30,20,2,7,5,9,10,9,4,2,3,0,0,0,0,-1.38946999573772,-1.02605767391753
7183000,11,90,50,107,6,10,10,8,3,4,4,0,0,0,0,110,19,1,12,7,9,9,6,3,4,4,0,0,0,0,0.615505087650072,1.25014713855497
7184000,9,80,45,117,8,10,10,10,2,5,3,0,0,0,0,102,30,3,11,10,9,9,10,2,5,4,0,0,0,0,-0.721144967941786,1.02252665730772
7186000,11,60,60,117,6,9,8,9,4,4,4,0,0,0,0,100,34,2,12,7,8,7,10,4,4,4,0,0,0,0,0.615505087650072,0.965621536995904
7190000,10,65,70,154,8,10,10,10,5,5,1,0,0,1,0,85,22,3,8,10,7,9,10,5,5,4,0,0,1,0,-0.0528199401458571,0.538833134657312
7199000,9,45,60,99,10,10,10,9,2,2,3,0,0,1,0,46,16,2,7,10,9,9,9,2,2,3,0,0,1,0,-0.721144967941786,-0.570816711423029
7213000,11,85,75,124,8,8,9,10,3,5,5,0,0,0,0,102,25,3,13,10,8,9,10,3,4,5,0,0,0,0,0.615505087650072,1.02252665730772
7215000,12,85,85,124,9,9,9,9,3,3,3,0,0,1,0,105,28,3,15,9,8,10,7,3,3,1,0,0,1,0,1.283830115446,1.10788433777544
7217000,11,75,45,99,10,8,5,10,6,5,5,0,0,0,0,71,21,3,12,10,7,3,8,6,5,5,0,0,0,0,0.615505087650072,0.140497292474625
7224000,11,70,85,131,10,9,9,10,6,6,5,0,1,0,0,95,24,3,11,9,7,8,9,6,5,5,0,1,1,0,0.615505087650072,0.823358736216373
7227000,10,75,60,114,9,10,10,10,5,5,5,0,1,0,0,45,19,3,10,8,9,10,9,5,5,4,0,1,0,0,-0.0528199401458571,-0.599269271578936
7230000,10,100,60,117,10,10,6,7,4,4,4,0,1,0,0,80,24,3,17,10,8,8,9,4,3,5,0,1,0,0,-0.0528199401458571,0.396570333877781
7232000,11,70,65,107,7,9,9,10,3,3,5,0,1,0,0,95,18,2,9,8,8,10,10,3,3,5,0,1,0,0,0.615505087650072,0.823358736216373
7234000,12,85,80,121,10,10,10,10,5,5,4,0,1,0,0,113,23,3,14,8,7,10,10,5,5,4,0,1,0,0,1.283830115446,1.33550481902268
7241000,11,75,45,128,8,7,5,10,6,6,5,0,1,0,0,90,17,4,9,6,7,7,10,6,6,5,0,1,0,0,0.615505087650072,0.681095935436843
7247000,10,60,65,121,10,9,9,10,3,3,2,0,1,0,0,45,22,2,12,7,7,10,9,3,3,3,0,1,0,0,-0.0528199401458571,-0.599269271578936
7249000,11,60,60,161,7,7,8,10,5,4,5,0,1,0,0,100,28,3,9,10,9,9,10,5,4,4,0,1,0,0,0.615505087650072,0.965621536995904
7251000,11,95,50,129,7,9,10,10,5,6,4,0,1,0,0,100,28,3,9,6,8,9,9,5,6,4,0,1,0,0,0.615505087650072,0.965621536995904
7255000,10,95,75,103,9,10,8,9,6,4,5,0,0,1,0,37,20,3,8,10,8,9,9,6,4,4,0,0,1,0,-0.0528199401458571,-0.826889752826185
7256000,12,90,80,95,10,7,9,8,6,5,3,0,0,0,0,115,24,4,14,8,8,10,8,6,5,4,0,0,0,0,1.283830115446,1.3924099393345
7258000,9,55,90,121,10,7,7,10,2,3,1,1,0,1,0,35,12,2,13,7,7,8,10,2,3,2,1,0,1,0,-0.721144967941786,-0.883794873137997
7260000,9,35,10,114,7,9,8,10,4,3,5,0,0,0,0,28,26,1,8,6,9,9,10,4,3,5,0,0,0,0,-0.721144967941786,-1.08296279422934
7264000,11,70,50,99,9,10,6,8,3,3,3,0,0,0,0,60,22,2,12,7,9,8,5,3,3,4,0,0,0,0,0.615505087650072,-0.172480869240343
7273000,11,45,85,129,8,8,8,10,4,2,2,0,0,0,0,90,31,4,8,3,4,8,6,4,2,5,0,0,0,0,0.615505087650072,0.681095935436843
7281000,11,80,75,114,10,7,10,9,4,3,4,0,0,0,0,80,28,4,15,8,9,10,8,3,3,2,0,0,0,0,0.615505087650072,0.396570333877781
7283000,12,100,80,124,10,10,10,10,6,6,5,0,0,0,0,125,23,3,17,10,9,10,9,6,6,5,0,0,0,0,1.283830115446,1.67693554089356
7284000,10,65,60,124,10,7,9,10,3,2,1,0,0,0,0,81,20,3,10,2,7,6,8,3,2,2,0,0,0,0,-0.0528199401458571,0.425022894033687
7286000,11,45,50,124,10,9,10,10,4,6,5,0,0,0,0,81,32,1,12,10,8,10,10,4,6,4,0,0,0,0,0.615505087650072,0.425022894033687
7297000,12,65,65,124,10,9,10,9,5,4,5,0,0,1,0,91,21,3,3,9,9,10,9,5,3,5,0,0,0,0,1.283830115446,0.709548495592749
7300000,7,40,25,92,9,9,8,10,3,2,3,0,0,1,0,25,17,2,9,10,9,9,7,3,2,3,0,0,1,0,-2.05779502353364,-1.16832047469706
7309000,10,40,10,114,7,7,6,9,4,4,4,0,1,1,0,46,17,3,3,7,8,9,9,4,3,5,0,1,1,0,-0.0528199401458571,-0.570816711423029
7316000,12,95,95,145,7,10,10,9,5,5,5,0,0,0,0,115,26,3,14,9,9,10,10,5,5,3,0,0,0,0,1.283830115446,1.3924099393345
7320000,10,80,40,117,10,10,7,8,6,6,5,0,0,0,0,46,22,3,8,8,8,5,7,6,6,4,0,0,0,0,-0.0528199401458571,-0.570816711423029
7327000,10,75,50,124,10,10,10,10,4,3,3,0,0,0,0,46,20,3,8,10,9,10,10,4,3,2,0,0,0,0,-0.0528199401458571,-0.570816711423029
7337000,6,30,40,107,5,7,10,8,1,2,2,1,0,1,0,0,10,1,4,4,5,5,10,1,1,1,1,0,1,0,-2.72612005132957,-1.87963447859471
7339000,10,90,95,161,5,9,7,9,3,2,1,0,0,1,0,46,24,3,15,7,6,8,9,3,2,2,0,0,1,0,-0.0528199401458571,-0.570816711423029
7340000,11,100,60,117,10,9,8,10,4,4,3,0,0,1,0,70,21,4,15,9,7,7,10,4,4,3,0,0,1,0,0.615505087650072,0.112044732318719
7345000,10,90,50,124,9,9,6,8,4,3,3,0,0,0,0,60,13,3,13,5,9,9,8,3,3,3,0,0,0,0,-0.0528199401458571,-0.172480869240343
7354000,10,40,25,107,9,10,9,9,4,5,3,0,0,1,0,75,23,2,9,10,9,9,8,4,5,5,0,0,1,0,-0.0528199401458571,0.25430753309825
7358000,10,90,60,114,8,7,10,6,6,3,5,0,1,0,0,90,30,3,9,7,4,10,8,5,3,4,0,1,0,0,-0.0528199401458571,0.681095935436843
7359000,11,45,40,110,10,9,10,10,2,1,2,0,0,1,0,105,22,4,9,10,8,10,10,2,3,3,0,0,1,0,0.615505087650072,1.10788433777544
7360000,6,25,30,97,6,6,0,6,3,5,4,0,0,1,0,0,21,0,6,6,3,0,6,3,5,4,0,0,0,0,-2.72612005132957,-1.87963447859471
7374000,12,75,80,129,9,10,7,8,5,5,4,0,0,0,0,102,22,3,12,5,9,8,9,5,5,4,0,0,0,0,1.283830115446,1.02252665730772
7379000,7,40,20,95,9,9,5,6,3,3,3,0,0,0,0,37,11,1,3,10,9,7,8,3,3,5,0,0,0,0,-2.05779502353364,-0.826889752826185
7382000,11,65,60,110,10,10,8,10,5,6,5,0,1,0,0,91,22,2,10,10,7,8,10,5,6,5,0,1,0,0,0.615505087650072,0.709548495592749
7384000,11,65,85,121,10,10,8,10,3,3,4,0,0,0,0,91,19,2,8,9,9,10,10,3,3,5,0,0,0,0,0.615505087650072,0.709548495592749
7386000,12,95,100,161,9,10,10,10,6,6,5,0,0,0,0,113,23,4,12,9,8,10,10,5,6,5,0,0,0,0,1.283830115446,1.33550481902268
7396000,10,40,40,135,7,9,9,9,3,4,4,0,0,1,0,28,19,2,8,7,9,9,9,3,5,3,0,0,1,0,-0.0528199401458571,-1.08296279422934
7415000,6,50,30,107,5,8,6,9,4,3,2,0,0,0,0,0,28,0,6,1,7,2,7,3,3,2,0,0,0,0,-2.72612005132957,-1.87963447859471
7422000,8,70,50,95,10,10,10,9,5,5,4,0,0,1,0,15,15,2,7,6,9,10,8,5,4,5,0,0,1,0,-1.38946999573772,-1.45284607625612
7425000,12,80,75,110,8,9,8,8,5,5,4,0,0,0,0,113,26,4,9,8,8,9,10,5,5,3,0,0,0,0,1.283830115446,1.33550481902268
7426000,10,45,40,110,8,7,9,10,5,5,4,0,0,1,0,37,15,0,13,10,8,9,9,5,5,2,0,0,1,0,-0.0528199401458571,-0.826889752826185
7428000,11,80,55,140,10,8,4,10,4,6,4,1,0,1,0,40,33,3,11,7,8,9,10,4,6,5,1,0,1,0,0.615505087650072,-0.741532072358467
7430000,11,95,65,129,10,10,7,9,4,3,2,0,0,0,0,91,36,3,12,7,9,5,8,4,3,3,0,0,0,0,0.615505087650072,0.709548495592749
7439000,12,90,85,135,10,10,10,10,5,6,5,0,0,0,0,102,17,4,6,10,9,10,10,5,6,3,0,0,0,0,1.283830115446,1.02252665730772
7470000,10,70,60,99,9,10,7,8,3,4,2,0,0,1,0,50,16,4,8,6,8,9,8,3,4,3,0,0,1,0,-0.0528199401458571,-0.457006470799405
7471000,9,80,30,129,10,10,9,10,3,2,4,0,0,1,0,46,25,1,7,9,9,9,10,3,2,2,0,0,1,0,-0.721144967941786,-0.570816711423029
7476000,11,50,50,117,5,10,9,7,3,6,5,0,0,1,0,0,20,2,8,8,9,9,9,2,6,5,0,0,1,0,0.615505087650072,-1.87963447859471
7482000,9,55,65,114,10,10,10,10,5,3,5,0,0,0,0,46,20,1,7,10,9,10,10,5,3,4,0,0,0,0,-0.721144967941786,-0.570816711423029
7484000,11,60,35,103,6,7,5,7,4,6,5,0,0,0,0,102,23,4,9,9,8,8,7,3,6,5,0,0,0,0,0.615505087650072,1.02252665730772
7488000,11,50,85,95,6,10,8,9,4,4,2,0,0,0,0,37,13,3,6,8,8,9,9,4,4,5,0,0,0,0,0.615505087650072,-0.826889752826185
7489000,11,50,40,103,8,9,9,10,4,3,5,0,0,0,0,91,17,4,9,9,8,10,9,4,3,5,0,0,0,0,0.615505087650072,0.709548495592749
7493000,12,65,80,124,10,9,10,10,6,6,5,0,0,1,0,102,22,4,4,9,9,10,9,6,6,5,0,0,1,0,1.283830115446,1.02252665730772
7496000,9,55,35,117,8,9,9,10,3,5,3,0,0,1,0,25,20,3,8,8,8,8,10,3,6,4,0,0,1,0,-0.721144967941786,-1.16832047469706
7497000,10,75,55,129,10,10,5,8,2,2,1,0,0,0,0,40,26,3,12,10,9,7,10,3,2,1,0,0,0,0,-0.0528199401458571,-0.741532072358467
7503000,10,40,35,95,6,10,8,8,3,4,3,0,0,0,0,46,27,1,12,9,9,8,9,3,3,3,0,0,1,0,-0.0528199401458571,-0.570816711423029
7508000,12,85,85,129,8,10,9,10,6,6,4,0,1,0,0,113,32,4,14,8,9,9,8,6,6,5,0,1,0,0,1.283830115446,1.33550481902268
7513000,11,70,60,95,10,10,10,10,5,3,4,0,0,0,0,81,39,3,7,10,9,10,9,5,4,5,0,0,0,0,0.615505087650072,0.425022894033687
7515000,10,20,70,107,7,9,8,10,4,4,3,1,0,1,0,71,27,2,7,9,9,9,9,4,3,4,1,0,1,0,-0.0528199401458571,0.140497292474625
7527000,11,80,95,154,9,10,9,9,4,3,5,0,0,0,0,56,20,2,14,9,9,9,7,4,3,5,0,0,0,0,0.615505087650072,-0.286291109863968
7528000,10,60,35,103,7,10,5,10,3,3,3,0,0,0,0,46,25,1,7,3,8,6,7,3,3,1,0,0,0,0,-0.0528199401458571,-0.570816711423029
7532000,11,95,75,107,10,9,9,10,4,4,4,0,0,0,0,91,21,2,11,10,8,9,10,3,4,4,0,0,0,0,0.615505087650072,0.709548495592749
7534000,12,95,90,135,10,9,10,10,5,6,5,0,0,0,0,125,37,4,9,10,9,10,9,5,5,5,0,0,0,0,1.283830115446,1.67693554089356
7535000,11,95,90,140,9,10,10,8,4,5,3,0,0,0,0,91,28,2,14,9,8,10,7,4,5,4,0,0,0,0,0.615505087650072,0.709548495592749
7536000,10,45,70,124,10,10,10,10,5,5,5,0,0,0,0,37,20,2,2,3,5,8,9,5,5,5,0,0,0,0,-0.0528199401458571,-0.826889752826185
7539000,7,25,30,95,6,8,6,6,3,5,2,0,0,1,0,15,21,1,8,9,7,7,8,3,5,1,0,0,1,0,-2.05779502353364,-1.45284607625612
7541000,10,100,60,124,9,10,10,8,3,2,2,0,0,1,0,95,27,3,16,9,9,10,9,3,2,3,0,0,1,0,-0.0528199401458571,0.823358736216373
7542000,12,85,80,135,10,10,10,10,5,5,4,0,0,0,0,110,18,4,14,8,9,10,10,5,5,3,0,0,0,0,1.283830115446,1.25014713855497
