"Household_ID","LC_Did_English","Did_Maths","LC_Maths_Level","LC_English_Level","LC_Maths_Points","LC_English_Points","TIPI_Agreeable_YP_W4","TIPI_EmoStab_YP_W4","TIPI_Cons_YP_W4","TIPI_Extra_YP_W4","TIPI_Open_YP_W4","CognitiveNamingFruit_W4","TIPI_Agreeable_PCG_W4","TIPI_EmoStab_PCG_W4","TIPI_Cons_PCG_W4","TIPI_Extra_PCG_W4","TIPI_Open_PCG_W4","Grinds_All_Subjects_W4","Grinds_English_W4","Grinds_Maths_W4","TIPI_Extra_YP_W3","TIPI_Agreeable_YP_W3","TIPI_Cons_YP_W3","TIPI_EmoStab_YP_W3","TIPI_Open_YP_W3","TIPI_Extra_PCG_W3","TIPI_Agreeable_PCG_W3","TIPI_Cons_PCG_W3","TIPI_EmoStab_PCG_W3","TIPI_Open_PCG_W3","TIPI_Extra_SCG_W3","TIPI_Agreeable_SCG_W3","TIPI_Cons_SCG_W3","TIPI_EmoStab_SCG_W3","TIPI_Open_SCG_W3","SDQ_Emo_PCG_W3","SDQ_Conduct_PCG_W3","SDQ_Hyper_PCG_W3","SDQ_Peer_PCG_W3","SDQ_Emo_SCG_W3","SDQ_Conduct_SCG_W3","SDQ_Hyper_SCG_W3","SDQ_Peer_SCG_W3","Cog_Naming_Total_W3","Cog_Maths_Total_W3","Cog_Vocabulary_W3","Gender_YP_W3","PCG_Educ_W3","SCG_Educ_W3","Income_Quin_Eq_W3","DEIS_W3","School_Type_W3","Number_Boys_School_W3","Number_Girls_School_W3","SDQ_Emo_Res_PCG_W3","SDQ_Good_Conduct_PCG_W3","SDQ_Focus_Behav_PCG_W3","SDQ_Posi_Peer_PCG_W3","SDQ_Emo_Res_SCG_W3","SDQ_Good_Conduct_SCG_W3","SDQ_Focus_Behav_SCG_W3","SDQ_Posi_Peer_SCG_W3","Fee_Paying_W3","Non_Fee_Paying_W3","Vocational_W3","Community_College_W3","Comprehensive_School_W3","School_Gender_Type","Girls_Only_School","Boys_Only_School","Mixed_School","School_Gender_Type_W3","Girls_Only_School_W3","Boys_Only_School_W3","Mixed_School_W3"
4008000,1,1,"Ordinary","Higher",46,46,4.5,5.5,6.5,6.5,6,9,6,4,6.5,5.5,5,0,NA,NA,4,5,5.5,4.5,6.5,4.5,6.5,5,4.5,4.5,NA,NA,NA,NA,NA,1,0,2,1,NA,NA,NA,NA,16,3,8,1,5,NA,NA,0,3,5,0,9,9,8,9,NA,NA,NA,NA,0,0,1,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4009000,1,1,"Foundation","Ordinary/Foundation",0,0,1.5,4.5,7,3.5,5,12,6,4.5,7,6.5,7,0,NA,NA,3,4,5.5,4.5,3,4.5,2,4.5,4,4,NA,NA,NA,NA,NA,3,3,5,5,NA,NA,NA,NA,20,1,6,1,3,NA,3,0,5,5,4,7,6,5,5,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4010000,1,1,"Ordinary","Higher",46,46,4,4,2.5,4,4,14,5,4.5,6.5,5.5,6,1,NA,NA,5.5,3.5,2.5,5.5,5.5,4.5,5,3.5,5.5,6,7,4.5,4,4,5.5,2,0,4,1,2,1,1,1,19,3,6,1,6,4,5,0,3,NA,NA,8,9,6,9,8,8,9,9,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
4011000,1,1,"Higher","Higher",115,NA,5,3.5,4.5,3,4.5,15,6,4,6,3,6,0,NA,NA,4,5,3.5,5.5,5,2,7,3,5,6.5,3.5,7,4,6.5,6,3,0,7,0,2,0,4,1,29,2,12,1,4,5,3,0,3,5,0,7,9,3,10,8,9,6,9,0,0,1,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4012000,1,1,"Higher","Higher",125,NA,5.5,6.5,6.5,2.5,5.5,19,5.5,4.5,5,5.5,5.5,0,NA,NA,2.5,5.5,5.5,6,4.5,3,5,4,7,4,3,6,7,6.5,4.5,0,0,0,1,0,0,0,1,20,4,10,1,4,6,4,0,3,5,0,10,9,10,9,10,9,10,9,0,0,1,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4018000,1,1,"Higher","Higher",125,NA,7,6.5,7,6,5.5,12,3.5,2.5,3.5,1.5,4,0,NA,NA,3.5,5.5,4.5,6,4,4,6.5,7,7,5,7,7,5,7,5,0,0,0,1,0,2,1,0,19,2,8,1,4,3,3,0,4,5,5,10,9,10,9,10,7,9,10,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1
4019000,1,1,"Higher","Higher",105,NA,4,6,6,6.5,4,22,4,4,6,3.5,3,0,0,1,6.5,4,4.5,6,4.5,6.5,4,5,7,6,6.5,4.5,6,6.5,6.5,0,0,1,0,0,2,1,0,29,4,4,1,5,3,5,0,3,4,4,10,9,9,10,10,7,9,10,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4020000,1,1,"Foundation","Higher",0,0,5,4,4.5,6.5,4,10,7,5,5.5,6.5,7,1,NA,NA,6.5,6,5,5.5,7,7,7,5,4.5,7,5,7,5,4,6.5,4,1,4,0,2,0,5,0,19,2,7,1,4,4,2,NA,NA,NA,NA,6,8,6,10,8,9,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4024000,1,1,"Ordinary","Higher",NA,NA,6.5,6.5,6,6.5,7,13,6,6.5,6,5,6,1,0,1,7,3.5,6.5,6,7,4,7,7,4,6,3,4.5,7,5,2,2,0,0,1,0,2,6,2,22,3,10,1,4,3,2,0,2,5,1,8,9,10,9,10,7,4,8,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4025000,1,1,"Ordinary","Ordinary/Foundation",NA,NA,6,6.5,4.5,3,7,9,NA,NA,NA,NA,NA,0,NA,NA,4,3,6,5.5,6.5,4.5,4,6,6.5,5,7,7,4.5,4,6.5,0,2,3,1,2,1,1,1,15,1,5,1,3,2,1,0,2,5,0,10,7,7,9,8,8,9,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4026000,1,1,"Ordinary","Higher",37,37,5,6.5,7,7,7,7,4,2.5,7,7,5.5,1,NA,NA,5,5,5,6,7,4,7,5,7,7,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,22,2,6,1,4,NA,2,0,2,5,0,9,9,9,10,NA,NA,NA,NA,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4032000,1,1,"Ordinary","Higher",50,NA,4,6,4.5,6,5,15,7,5,6.5,3,6.5,1,NA,NA,5,4,4,6,6.5,4.5,5,5,7,7,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,30,3,8,1,3,NA,3,0,2,5,0,10,9,10,9,NA,NA,NA,NA,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4033000,NA,NA,NA,NA,NA,NA,4.5,4.5,5,5,4.5,9,6,5.5,4,5,4.5,0,NA,NA,5,5,3,4.5,4,4,4,2.5,6.5,6,NA,NA,NA,NA,NA,0,2,5,1,NA,NA,NA,NA,24,0,10,1,2,NA,1,0,5,4,4,10,7,5,9,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4034000,1,1,"Ordinary","Ordinary/Foundation",NA,NA,5.5,2.5,4.5,1.5,5,11,7,6.5,4,7,7,1,1,0,3.5,4.5,5.5,4.5,4,2.5,7,3.5,4,3,NA,NA,NA,NA,NA,2,3,8,4,NA,NA,NA,NA,38,3,11,1,3,NA,2,0,2,5,0,8,6,2,6,NA,NA,NA,NA,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4035000,1,1,"Ordinary","Ordinary/Foundation",35,35,1.5,4.5,2,1,4.5,16,7,6.5,4,7,7,1,NA,NA,3.5,5.5,4.5,4.5,4.5,4,2.5,1.5,7,3.5,NA,NA,NA,NA,NA,1,2,7,3,NA,NA,NA,NA,30,1,13,1,3,NA,2,0,2,5,0,9,7,3,7,NA,NA,NA,NA,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4036000,NA,NA,NA,NA,NA,NA,4.5,4.5,4,7,5.5,12,7,1,6,2.5,2.5,0,NA,NA,7,4,3.5,6.5,6.5,7,5,4,7,4,NA,NA,NA,NA,NA,1,1,3,0,NA,NA,NA,NA,18,3,5,1,1,NA,1,1,3,5,5,9,8,7,10,NA,NA,NA,NA,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4037000,1,1,"Higher","Higher",91,91,4,5.5,6,6.5,5.5,17,4,2.5,5.5,3,3.5,1,NA,NA,6.5,3,6,4.5,5.5,6.5,7,7,6,4.5,7,6.5,7,5,6.5,1,1,1,0,1,1,2,1,20,3,9,1,6,5,5,0,1,5,0,9,8,9,10,9,8,8,9,1,0,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4038000,1,1,"Foundation","Ordinary/Foundation",0,0,4,5,5.5,6,5.5,9,5,5,4,5.5,3.5,0,NA,NA,5.5,2.5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,8,1,NA,NA,NA,0,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4042000,1,1,"Foundation","Ordinary/Foundation",0,0,5,4.5,5.5,4,6.5,19,7,7,7,4.5,4,0,NA,NA,5,6,6,6.5,6,4,4,3.5,2.5,5.5,4,7,2.5,4.5,5.5,4,1,4,1,1,1,2,2,18,2,10,1,2,3,1,1,NA,3,3,6,8,6,9,9,8,8,8,NA,NA,NA,NA,NA,"Mixed",0,0,1,"Mixed",0,0,1
4043000,1,1,"Higher","Higher",125,NA,3.5,6.5,4.5,5,6.5,20,5,5,7,6,6,0,0,1,6.5,5.5,5.5,6.5,4.5,7,7,6.5,6.5,6,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,NA,NA,28,2,13,1,6,NA,2,NA,NA,NA,NA,10,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4047000,1,1,"Ordinary","Higher",15,15,6,4,5,5.5,6,14,6,4,4.5,5,5,1,NA,NA,7,3,4.5,7,6.5,5.5,5.5,4,5.5,5.5,5,6,3,5,4,0,2,3,1,0,1,5,1,31,1,5,1,3,2,1,0,5,3,3,10,7,7,9,10,8,5,9,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4049000,1,1,"Ordinary","Higher",40,40,2.5,4,5,4.5,6,18,4.5,4,7,4.5,6,1,NA,NA,4.5,4,4.5,6,6,5.5,6,4.5,6,6.5,6,4,6.5,6.5,6,0,2,1,1,1,2,2,2,17,4,6,1,4,3,4,0,5,4,4,10,7,9,9,9,7,8,8,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4050000,NA,NA,NA,NA,NA,NA,4,4,4.5,4.5,3.5,10,5.5,5.5,5,4.5,3,0,NA,NA,4.5,6,5,5.5,4.5,4.5,4,4,2.5,3.5,3.5,5.5,5,3.5,4,1,1,5,5,2,2,5,6,26,1,7,1,3,NA,2,0,5,3,3,9,8,5,5,8,7,5,4,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4051000,1,1,"Ordinary","Higher",35,35,5,4,5.5,4,4.5,11,5.5,5.5,5,4.5,3,1,NA,NA,5,4.5,5.5,3.5,5.5,3.5,6,4,4.5,5,4,5,4,5,4.5,1,1,3,1,0,0,2,1,26,2,6,1,3,NA,2,0,5,3,3,9,8,7,9,10,9,8,9,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4054000,1,1,"Ordinary","Higher",40,40,6,4.5,4,5,5.5,19,6,6,5.5,5,5.5,0,NA,NA,4.5,4,4,5.5,4,4.5,7,6.5,7,7,4,7,7,6.5,4,1,0,1,1,4,0,1,1,26,3,9,1,3,2,NA,0,5,3,3,9,9,9,9,6,9,9,9,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4055000,1,1,"Ordinary","Higher",NA,NA,6.5,6.5,6.5,4.5,7,15,6,4,7,7,7,0,NA,NA,5.5,6,6.5,6.5,5.5,3.5,7,6,6,6.5,5,6.5,7,4.5,7,0,0,0,1,5,0,1,5,20,3,13,1,3,5,1,NA,NA,NA,NA,10,9,10,9,5,9,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4059000,1,1,"Ordinary","Higher",45,45,3.5,4,3.5,4.5,7,15,3.5,3.5,6.5,6.5,6,1,NA,NA,4,4,4.5,4.5,5,3.5,4,5,5,7,NA,NA,NA,NA,NA,2,6,7,1,NA,NA,NA,NA,27,3,6,1,2,NA,1,0,4,4,4,8,3,3,9,NA,NA,NA,NA,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1
4061000,1,1,"Ordinary","Ordinary/Foundation",NA,NA,5.5,5.5,4.5,2,5,10,4,1,4.5,6,6,0,NA,NA,3.5,6,4,3.5,5,4,7,2.5,5,5.5,3.5,4,1.5,4.5,4,3,0,9,2,3,0,9,5,20,4,8,1,4,3,3,0,5,5,5,7,9,1,8,7,9,1,5,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4066000,1,1,"Ordinary","Higher",46,46,4.5,5,7,7,7,16,3.5,6,6,6,6.5,1,NA,NA,5.5,4.5,5.5,5,6,6.5,7,5.5,7,5.5,6.5,7,4,6.5,5,0,0,3,0,0,1,4,2,33,2,8,1,6,5,5,0,1,5,0,10,9,7,10,10,8,6,8,1,0,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4067000,1,1,"Higher","Higher",115,NA,6,3.5,4.5,6,5.5,16,4,5.5,6.5,3,4,1,NA,NA,5.5,5.5,4,5,6,4.5,7,4,7,4,7,7,7,7,7,0,0,0,0,0,0,2,0,25,4,12,1,3,5,NA,0,1,5,0,10,9,10,10,10,9,8,10,1,0,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4072000,1,1,"Ordinary","Higher",40,40,6.5,6.5,6,5,6.5,16,4.5,6,5.5,2.5,5,0,NA,NA,5.5,6.5,5.5,4.5,4,5.5,5.5,5,6,6,3,4.5,6,6,5.5,0,1,3,2,1,1,3,1,28,3,8,1,4,4,2,NA,NA,NA,NA,10,8,7,8,9,8,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4074000,1,1,"Higher","Higher",110,NA,5,6,5,4,6,15,5,4.5,5,4,4.5,1,NA,NA,4,4,4.5,6.5,5.5,6.5,6.5,5.5,7,6,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,25,4,14,1,6,NA,3,0,3,4,0,10,9,8,10,NA,NA,NA,NA,0,0,1,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4075000,1,1,"Ordinary","Higher",15,15,4.5,4.5,4,3,4,11,4,4.5,4.5,4,4,0,NA,NA,3,4.5,4,4.5,5,4,3.5,3.5,4,4.5,3.5,4.5,3,3,3.5,2,2,5,2,5,1,7,3,19,3,6,1,3,3,NA,0,5,5,5,8,7,5,8,5,8,3,7,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4077000,NA,NA,NA,NA,NA,NA,6,3.5,6,5,5,15,6,6.5,6.5,4.5,6,0,NA,NA,5,4,5.5,2.5,5.5,2,5,6.5,3.5,5.5,2.5,4,5,2.5,5,6,3,0,5,5,1,2,4,22,3,8,1,3,4,4,0,2,5,5,4,6,10,5,5,8,8,6,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4080000,1,1,"Higher","Higher",125,NA,4,4,6.5,3.5,4.5,14,5,2.5,6,4,5.5,0,NA,NA,4.5,4.5,5.5,6,2,3,5,5.5,4,5,4,6,6,5.5,6,0,0,2,4,2,0,0,3,23,3,12,1,4,4,3,0,2,5,5,10,9,8,6,8,9,10,7,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4085000,1,1,"Ordinary","Higher",46,46,5.5,6,5.5,5,5.5,14,5,3.5,6.5,4.5,6.5,1,NA,NA,5,4.5,6.5,6,6.5,5.5,6.5,6.5,6.5,5,6.5,6.5,6.5,6.5,6.5,1,1,0,1,0,0,0,1,25,3,6,1,5,5,4,0,2,5,0,9,8,10,9,10,9,10,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4086000,1,1,"Higher","Higher",100,100,3.5,4,3,4,5.5,23,6.5,6.5,6,4.5,7,0,NA,NA,5,3.5,4,4.5,6,4.5,7,5,7,7,6.5,5,5,7,6.5,0,0,1,1,0,0,0,0,28,3,17,1,6,6,NA,0,1,2,3,10,9,9,9,10,9,10,10,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4087000,1,1,"Ordinary","Ordinary/Foundation",NA,NA,3,4.5,5.5,5.5,3.5,8,7,7,7,7,7,1,NA,NA,6.5,4.5,1.5,7,6,7,4,2.5,7,7,4,5,4,5,7,0,2,4,1,0,3,6,2,19,2,5,1,3,3,1,NA,NA,NA,NA,10,7,6,9,10,6,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4088000,1,1,"Higher","Higher",125,NA,5.5,2.5,4,2.5,5,23,4,4,7,6.5,6.5,1,NA,NA,4.5,5,6,5,6,6.5,3.5,4,4,5,NA,NA,NA,NA,NA,0,4,5,1,NA,NA,NA,NA,25,4,13,1,3,NA,3,0,1,5,5,10,5,5,9,NA,NA,NA,NA,1,0,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4091000,1,1,"Ordinary","Higher",46,46,5,4.5,5,6,4.5,16,6,4,4.5,5,5,0,NA,NA,5.5,3.5,5,5.5,4,5,4,5,5.5,5.5,4.5,5.5,6.5,6,5,0,1,2,1,0,0,2,0,20,1,12,1,3,3,2,0,2,5,0,10,8,8,9,10,9,8,10,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4093000,1,1,"Ordinary","Ordinary/Foundation",37,37,5,5.5,5.5,5,5.5,12,5,4.5,7,6,7,0,NA,NA,5,4.5,4.5,5,5.5,5,7,5.5,7,6.5,4,5.5,3,4.5,4.5,2,2,2,1,1,1,3,0,11,3,7,1,3,2,2,NA,NA,NA,NA,8,7,8,9,9,8,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4094000,NA,NA,NA,NA,NA,NA,2,7,7,6.5,4,9,6,7,7,7,7,0,NA,NA,4.5,2.5,7,7,4.5,7,4,7,7,5,4.5,7,4.5,6.5,4.5,0,1,0,3,1,1,5,3,21,3,6,1,3,2,2,NA,NA,NA,NA,10,8,10,7,9,8,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4096000,1,1,"Ordinary","Higher",37,37,5,5,4.5,5,6,11,7,6.5,7,6.5,6,1,0,0,6,4,4.5,2,6.5,5.5,7,5.5,6.5,6,6.5,7,6,6.5,6.5,4,1,3,1,0,1,2,0,22,4,13,1,5,3,4,0,1,5,0,6,8,7,9,10,8,8,10,1,0,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4097000,1,1,"Ordinary","Higher",30,30,5,6.5,2.5,6,4.5,21,5.5,6.5,4.5,4,4.5,1,NA,NA,4.5,3.5,3.5,4,5,5.5,6.5,3,6,6,5,3.5,3,4.5,5,0,1,6,4,2,1,5,3,39,2,14,1,5,6,5,0,1,5,0,10,8,4,6,8,8,5,7,1,0,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4098000,1,1,"Higher","Higher",105,NA,4.5,5.5,5,6,5.5,18,6.5,7,7,6,6.5,1,NA,NA,7,4.5,4.5,6,5.5,6,4.5,5.5,6,6,6.5,4.5,4.5,5,6,0,3,1,1,1,5,3,1,39,4,14,1,5,5,NA,0,2,5,0,10,6,9,9,9,4,7,9,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4099000,1,1,"Ordinary","Ordinary/Foundation",NA,NA,4,6.5,6.5,6.5,6,12,4,3,4.5,4.5,3,0,NA,NA,6,3,6.5,5.5,7,4.5,4.5,4.5,6.5,4,NA,NA,NA,NA,NA,1,1,3,1,NA,NA,NA,NA,10,2,4,1,4,NA,3,0,5,5,5,9,8,7,9,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4100000,1,1,"Ordinary","Higher",56,56,3.5,2.5,3,6,5.5,19,5,5.5,3.5,6,6,0,NA,NA,6.5,4,5,5.5,6,5,2.5,3.5,5.5,6,6,4,3.5,6,6,1,1,4,0,0,1,2,4,29,4,10,1,6,5,5,0,1,5,0,9,8,6,10,10,8,8,6,1,0,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4101000,1,1,"Higher","Higher",110,NA,3.5,3.5,4.5,5,5.5,13,4.5,4,6.5,3.5,6,1,NA,NA,3.5,4,5.5,3.5,5.5,4.5,7,7,4.5,7,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,24,4,4,1,4,NA,2,NA,NA,NA,NA,9,9,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4103000,1,1,"Foundation","Ordinary/Foundation",0,0,5,6.5,6,5.5,5.5,8,6,4,2.5,4,3.5,0,NA,NA,3,4,6,6,5.5,6.5,6,6.5,7,6,NA,NA,NA,NA,NA,1,1,4,1,NA,NA,NA,NA,21,1,4,1,3,NA,2,NA,NA,NA,NA,9,8,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4104000,1,1,"Ordinary","Higher",20,20,5.5,6,4.5,5,5,14,7,5.5,6,6.5,6.5,1,NA,NA,5.5,4,5,4.5,5.5,7,7,6.5,4,5,5.5,7,5.5,5,4.5,3,0,5,0,1,0,6,0,22,3,6,1,3,3,NA,0,2,5,0,7,9,5,10,9,9,4,10,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4105000,1,1,"Higher","Ordinary/Foundation",100,100,5,6,4.5,6,5,11,7,7,7,4,6.5,1,0,1,4.5,4,4.5,5.5,5.5,4,3.5,3.5,6.5,6.5,3.5,4,4.5,6.5,7,0,3,3,0,0,2,0,1,27,4,8,1,6,6,3,0,2,5,5,10,6,7,10,10,7,10,9,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4106000,1,1,"Higher","Ordinary/Foundation",100,100,4.5,6,6,5,6,10,6.5,5,6.5,3.5,2.5,1,0,1,4,3.5,6,6,5.5,4.5,6,6,6.5,4.5,4,5.5,6,5,4.5,0,0,2,0,0,0,2,1,23,4,10,1,4,3,1,NA,NA,NA,NA,10,9,8,10,10,9,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4108000,1,1,"Ordinary","Higher",28,28,5.5,4.5,4.5,4,4.5,16,7,7,7,4,7,0,NA,NA,4,5,6.5,3,5.5,3.5,4.5,6.5,4,6,NA,NA,NA,NA,NA,5,3,5,3,NA,NA,NA,NA,18,2,11,1,6,NA,1,0,2,5,0,5,6,5,7,NA,NA,NA,NA,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4109000,1,1,"Higher","Higher",110,NA,3,2.5,2.5,5.5,6,11,6.5,7,6.5,4,5,1,NA,NA,4,2.5,4.5,4,4.5,2.5,5,5,6,4,3.5,5.5,2.5,5.5,6,1,1,3,1,3,3,3,0,21,3,16,1,5,6,3,0,2,5,0,9,8,7,9,7,6,7,10,0,1,0,0,0,"Boys Only",0,1,0,"Boys Only",0,1,0
4110000,1,1,"Ordinary","Higher",30,30,4,6.5,6,5.5,4.5,11,5,5,5.5,5.5,5.5,0,NA,NA,6.5,4,6,6,6,6,3.5,6,6,6.5,NA,NA,NA,NA,NA,1,1,2,0,NA,NA,NA,NA,17,4,9,1,3,NA,1,NA,NA,NA,NA,9,8,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4111000,NA,1,"Ordinary",NA,25,NA,5.5,5.5,4,4,6.5,13,7,3.5,4,4,7,0,NA,NA,4,6,4.5,6,6.5,4.5,7,5,4,7,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,27,3,8,1,2,NA,2,NA,NA,NA,NA,7,7,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4112000,1,1,"Higher","Higher",75,75,4.5,2.5,5.5,4.5,4.5,15,6.5,3.5,7,4,4,1,0,1,5.5,5.5,4.5,5,4,6.5,6.5,5,7,4,NA,NA,NA,NA,NA,0,0,2,0,NA,NA,NA,NA,16,4,12,1,5,NA,5,0,5,5,5,10,9,8,10,NA,NA,NA,NA,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4115000,1,1,"Ordinary","Higher",40,40,4.5,3,4,3.5,4.5,19,5.5,4.5,6.5,4.5,6,0,NA,NA,4.5,4,6,4,4.5,6.5,5.5,5,6.5,5,NA,NA,NA,NA,NA,1,2,2,2,NA,NA,NA,NA,32,2,8,1,4,NA,3,0,2,5,5,9,7,8,8,NA,NA,NA,NA,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4120000,1,1,"Ordinary","Higher",28,28,5.5,5,5.5,4.5,4.5,13,6.5,4.5,4.5,5,4,0,NA,NA,4,5,5.5,4,5.5,3.5,5.5,5.5,4.5,4.5,4,6.5,6,5,6,2,1,3,4,1,1,0,1,12,2,11,1,5,1,4,0,4,3,3,8,8,7,6,9,8,10,9,0,0,0,1,0,"Mixed",0,0,1,"Mixed",0,0,1
4121000,1,1,"Higher","Higher",37,37,4,3.5,2.5,3.5,7,10,4,5,6.5,5.5,4.5,0,0,1,4.5,4,5,3.5,7,4,4,4,4,6.5,NA,NA,NA,NA,NA,4,2,5,0,NA,NA,NA,NA,20,3,7,1,5,NA,1,NA,NA,NA,NA,6,7,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4122000,1,1,"Ordinary","Ordinary/Foundation",40,NA,3.5,5,5,5,5.5,10,6,5.5,7,4.5,3,0,NA,NA,5,4.5,4.5,4.5,6,4.5,6.5,6,7,6,5,7,6.5,7,7,0,1,0,0,0,2,0,0,18,3,6,1,3,2,1,0,5,3,2,10,8,10,10,10,7,10,10,0,0,0,0,1,"Mixed",0,0,1,"Mixed",0,0,1
4123000,1,1,"Ordinary","Ordinary/Foundation",NA,NA,4.5,4.5,6,4.5,6,12,4.5,5,7,6,7,1,NA,NA,5,4.5,6,5.5,6,6.5,4,4,5,5,3.5,4.5,4.5,3.5,5.5,3,8,6,2,2,2,3,1,17,1,4,1,3,2,3,1,3,3,2,7,1,4,8,8,7,7,9,0,0,1,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4124000,1,1,"Higher","Higher",90,90,4,5.5,4.5,3.5,4,11,5.5,6,5.5,2.5,6.5,0,NA,NA,4,4.5,6.5,6,6,2,3.5,6,1,4,NA,NA,NA,NA,NA,6,6,2,4,NA,NA,NA,NA,20,4,14,1,3,NA,1,0,2,5,5,4,3,8,6,NA,NA,NA,NA,0,1,0,0,0,"Mixed",0,0,1,"Mixed",0,0,1
4125000,NA,NA,NA,NA,NA,NA,4.5,4,3.5,5,4,15,5,3.5,4.5,4,4.5,0,NA,NA,4.5,6.5,5,5,6,3.5,4,3,4.5,6,NA,NA,NA,NA,NA,5,4,5,5,NA,NA,NA,NA,13,3,8,1,2,NA,1,1,3,NA,NA,5,5,5,5,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
